[INFO] start at Mon Sep 21 12:09:37 PM +07 2026
[INFO] hostname=DGX-A100
[INFO] SLURM_JOB_ID=72966
[INFO] gpu_check exit_code=0
[INFO] gpu_check output=4
[INFO] BEST_GPU=4
[INFO] Launching LEARN_Longformer Training on NIH DeepLesion CT at Mon Sep 21 12:09:46 PM +07 2026
[INFO] Tìm thấy checkpoint để resume: /datastore/uittogether3/LuuTru/MinhPD/saved_models/deeplesion/LEARN_Longformer/last.ckpt
================================================================================
🚀 BẮT ĐẦU HUẤN LUYỆN BASELINE: LEARN_Longformer (Limited-Angle CT)
- Dải góc quét: [-60.0°, 60.0°] (Cung quét 120.0°)
- Số views: 64 | Detectors: 512 | Kích thước ảnh: 256x256
- Cấu hình Cache Tag: limited_ang_120deg_numview_64_size_256_noise_0
- Số giai đoạn Unrolling: 14 stages | Max Epochs: 50 | Batch size: 1
- Tốc độ học: 0.0001 -> 1e-05
- Checkpoint lưu tại: /datastore/uittogether3/LuuTru/MinhPD/saved_models/deeplesion/LEARN_Longformer/
================================================================================

Sanity Checking: |          | 0/? [00:00<?, ?it/s]
Sanity Checking: |          | 0/? [00:00<?, ?it/s]
Sanity Checking DataLoader 0:   0%|          | 0/2 [00:00<?, ?it/s]
Sanity Checking DataLoader 0:  50%|█████     | 1/2 [00:02<00:02,  0.46it/s]
Sanity Checking DataLoader 0: 100%|██████████| 2/2 [00:03<00:00,  0.58it/s]
                                                                           

Training: |          | 0/? [00:00<?, ?it/s]
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 36:   3%|▎         | 62/2000 [02:53<1:30:09,  0.36it/s, v_num=8, train_loss_step=0.00042] 
Epoch 36:   3%|▎         | 63/2000 [02:55<1:30:05,  0.36it/s, v_num=8, train_loss_step=0.00042]
Epoch 36:   3%|▎         | 63/2000 [02:55<1:30:06,  0.36it/s, v_num=8, train_loss_step=0.000413]
Epoch 36:   3%|▎         | 64/2000 [02:58<1:29:56,  0.36it/s, v_num=8, train_loss_step=0.000413]
Epoch 36:   3%|▎         | 64/2000 [02:58<1:29:57,  0.36it/s, v_num=8, train_loss_step=0.00134] 
Epoch 36:   3%|▎         | 65/2000 [03:01<1:29:55,  0.36it/s, v_num=8, train_loss_step=0.00134]
Epoch 36:   3%|▎         | 65/2000 [03:01<1:29:56,  0.36it/s, v_num=8, train_loss_step=0.00151]
Epoch 36:   3%|▎         | 66/2000 [03:03<1:29:44,  0.36it/s, v_num=8, train_loss_step=0.00151]
Epoch 36:   3%|▎         | 66/2000 [03:03<1:29:45,  0.36it/s, v_num=8, train_loss_step=0.000327]
Epoch 36:   3%|▎         | 67/2000 [03:06<1:29:34,  0.36it/s, v_num=8, train_loss_step=0.000327]
Epoch 36:   3%|▎         | 67/2000 [03:06<1:29:34,  0.36it/s, v_num=8, train_loss_step=0.000867]
Epoch 36:   3%|▎         | 68/2000 [03:08<1:29:25,  0.36it/s, v_num=8, train_loss_step=0.000867]
Epoch 36:   3%|▎         | 68/2000 [03:08<1:29:26,  0.36it/s, v_num=8, train_loss_step=0.000314]
Epoch 36:   3%|▎         | 69/2000 [03:12<1:29:34,  0.36it/s, v_num=8, train_loss_step=0.000314]
Epoch 36:   3%|▎         | 69/2000 [03:12<1:29:34,  0.36it/s, v_num=8, train_loss_step=0.000167]
Epoch 36:   4%|▎         | 70/2000 [03:14<1:29:24,  0.36it/s, v_num=8, train_loss_step=0.000167]
Epoch 36:   4%|▎         | 70/2000 [03:14<1:29:24,  0.36it/s, v_num=8, train_loss_step=0.000448]
Epoch 36:   4%|▎         | 71/2000 [03:17<1:29:17,  0.36it/s, v_num=8, train_loss_step=0.000448]
Epoch 36:   4%|▎         | 71/2000 [03:17<1:29:18,  0.36it/s, v_num=8, train_loss_step=0.000206]
Epoch 36:   4%|▎         | 72/2000 [03:20<1:29:33,  0.36it/s, v_num=8, train_loss_step=0.000206]
Epoch 36:   4%|▎         | 72/2000 [03:20<1:29:34,  0.36it/s, v_num=8, train_loss_step=0.000412]
Epoch 36:   4%|▎         | 73/2000 [03:23<1:29:40,  0.36it/s, v_num=8, train_loss_step=0.000412]
Epoch 36:   4%|▎         | 73/2000 [03:23<1:29:40,  0.36it/s, v_num=8, train_loss_step=0.000314]
Epoch 36:   4%|▎         | 74/2000 [03:26<1:29:29,  0.36it/s, v_num=8, train_loss_step=0.000314]
Epoch 36:   4%|▎         | 74/2000 [03:26<1:29:29,  0.36it/s, v_num=8, train_loss_step=0.000433]
Epoch 36:   4%|▍         | 75/2000 [03:28<1:29:22,  0.36it/s, v_num=8, train_loss_step=0.000433]
Epoch 36:   4%|▍         | 75/2000 [03:28<1:29:23,  0.36it/s, v_num=8, train_loss_step=0.0006]  
Epoch 36:   4%|▍         | 76/2000 [03:31<1:29:20,  0.36it/s, v_num=8, train_loss_step=0.0006]
Epoch 36:   4%|▍         | 76/2000 [03:31<1:29:21,  0.36it/s, v_num=8, train_loss_step=0.000768]
Epoch 36:   4%|▍         | 77/2000 [03:34<1:29:10,  0.36it/s, v_num=8, train_loss_step=0.000768]
Epoch 36:   4%|▍         | 77/2000 [03:34<1:29:11,  0.36it/s, v_num=8, train_loss_step=0.000436]
Epoch 36:   4%|▍         | 78/2000 [03:36<1:29:01,  0.36it/s, v_num=8, train_loss_step=0.000436]
Epoch 36:   4%|▍         | 78/2000 [03:36<1:29:02,  0.36it/s, v_num=8, train_loss_step=0.000176]
Epoch 36:   4%|▍         | 79/2000 [03:39<1:28:51,  0.36it/s, v_num=8, train_loss_step=0.000176]
